path,true,predicted,sm0,sm1,sm2,sm3,correct
images/1048_1124_13_220_1.png,1,1,0.019529693,0.9670504,0.013398312,2.1585012e-05,1
images/1048_1124_13_221_1.png,1,1,0.06504615,0.90150785,0.033422533,2.3430955e-05,1
images/1048_1124_13_222_1.png,1,1,0.044192992,0.7742877,0.18007158,0.0014477929,1
images/1048_1124_13_223_1.png,1,1,0.023316966,0.95465773,0.022008976,1.6269183e-05,1
images/1048_1124_13_224_1.png,1,1,0.030778702,0.95413923,0.015021601,6.055653e-05,1
images/1048_1124_13_225_1.png,1,1,0.032870132,0.85861963,0.1057973,0.0027128982,1
images/1048_1124_13_226_1.png,1,1,0.483109,0.49485117,0.021525903,0.0005138691,1
images/1048_1124_13_228_1.png,1,1,0.07474566,0.87746614,0.047477446,0.00031076907,1
images/1048_1124_13_22_1.png,1,1,0.0012484721,0.9195132,0.078395486,0.0008427991,1
images/1048_1124_13_24_1.png,1,1,0.2628646,0.6270755,0.0948754,0.015184449,1
images/1048_1124_13_25_1.png,1,1,0.015644578,0.53547615,0.4198588,0.029020483,1
images/1048_1124_13_26_1.png,1,1,0.0033895404,0.9328147,0.06260836,0.0011873599,1
images/1048_1124_13_27_1.png,1,1,0.002142759,0.9306523,0.06656095,0.0006439401,1
images/1048_1124_13_29_1.png,1,1,0.0026982618,0.9237027,0.07265252,0.00094652065,1
images/1048_1124_13_2_1.png,1,1,0.010963628,0.5095321,0.32900202,0.15050225,1
images/1048_1124_13_30_1.png,1,1,0.003973688,0.9391934,0.056110047,0.000722782,1
images/1048_1124_13_31_1.png,1,1,0.021069156,0.62509847,0.33257356,0.021258779,1
images/1048_1124_13_32_1.png,1,1,0.13393126,0.49913388,0.2397314,0.12720339,1
images/1048_1124_13_33_1.png,1,1,0.01078153,0.8939286,0.09050889,0.004781023,1
images/1048_1124_13_34_1.png,1,1,0.0073524015,0.88839597,0.10138662,0.0028649876,1
images/1048_1124_13_35_1.png,1,1,0.008808025,0.95577663,0.034898996,0.00051634654,1
images/1048_1124_13_36_1.png,1,1,0.06453719,0.74737126,0.14415051,0.04394109,1
images/1048_1124_13_37_1.png,1,1,0.090197384,0.8091299,0.08718298,0.013489774,1
images/1048_1124_13_38_1.png,1,1,0.009298458,0.9298958,0.059157908,0.0016477697,1
images/1048_1124_13_39_1.png,1,1,0.006918711,0.6944651,0.27165604,0.026960153,1
images/1048_1124_13_3_1.png,1,1,0.050421212,0.64760464,0.21275303,0.089221135,1
images/1048_1124_13_40_1.png,1,1,0.006213883,0.7977529,0.1900949,0.0059382585,1
images/1048_1124_13_41_1.png,1,1,0.06297168,0.63709635,0.25761047,0.042321566,1
images/1048_1124_13_42_1.png,1,1,0.0015948412,0.93520087,0.06280657,0.00039764552,1
images/1048_1124_13_43_1.png,1,1,0.007198494,0.8221095,0.16649154,0.0042005004,1
images/1048_1124_13_44_1.png,1,1,0.06223318,0.8101659,0.117490396,0.010110552,1
images/1048_1124_13_45_1.png,1,1,0.022110814,0.93483186,0.042032734,0.0010245498,1
images/1048_1124_13_46_1.png,1,1,0.0073731476,0.95499104,0.036751974,0.0008837366,1
images/1048_1124_13_47_1.png,1,1,0.0076266276,0.881731,0.10366341,0.006978932,1
images/1048_1124_13_48_1.png,1,1,0.029705547,0.94686097,0.022829384,0.00060411013,1
images/1048_1124_13_49_1.png,1,1,0.047544483,0.9409363,0.011287149,0.00023206673,1
images/1048_1124_13_50_1.png,1,1,0.023204537,0.93575996,0.03986299,0.001172563,1
images/1048_1124_13_51_1.png,1,1,0.0023793692,0.9707211,0.026644269,0.00025526114,1
images/1048_1124_13_52_1.png,1,1,0.069288515,0.9125357,0.017982736,0.00019302615,1
images/1048_1124_13_53_1.png,1,1,0.07271595,0.72402656,0.18229508,0.02096238,1
images/1048_1124_13_54_1.png,1,1,0.021876322,0.81509405,0.15290144,0.01012814,1
images/1048_1124_13_55_1.png,1,1,0.037224315,0.9378473,0.024526905,0.00040149802,1
images/1048_1124_13_56_1.png,1,1,0.00957524,0.9800662,0.010289049,6.952706e-05,1
images/1048_1124_13_57_1.png,1,1,0.009938652,0.9655308,0.024186596,0.00034395992,1
images/1048_1124_13_58_1.png,1,1,0.0028138345,0.9808827,0.016171983,0.00013139912,1
images/1048_1124_13_59_1.png,1,1,0.0062760534,0.96011716,0.032869104,0.00073764735,1
images/1048_1124_13_60_1.png,1,1,0.02344949,0.94527453,0.030483063,0.0007929252,1
images/1048_1124_13_61_1.png,1,1,0.041758053,0.8765902,0.07689524,0.004756493,1
images/1048_1124_13_62_1.png,1,1,0.18273972,0.6480601,0.14467382,0.024526285,1
images/1048_1124_13_63_1.png,1,1,0.25083902,0.67653066,0.05869304,0.01393732,1
images/1048_1124_13_64_1.png,1,1,0.0023621607,0.9540008,0.04305667,0.00058039615,1
images/1048_1124_13_65_1.png,1,1,0.28066435,0.60922176,0.09332128,0.016792636,1
images/1048_1124_13_66_1.png,1,1,0.12673326,0.71014065,0.14360523,0.019520842,1
images/1048_1124_13_67_1.png,1,1,0.10500655,0.870785,0.023711476,0.0004969792,1
images/1048_1124_13_68_1.png,1,1,0.017042812,0.96662325,0.016089084,0.00024488202,1
images/1048_1124_13_69_1.png,1,1,0.026023708,0.9278862,0.04412342,0.0019667035,1
images/1048_1124_13_70_1.png,1,1,0.058577623,0.7895208,0.1286994,0.023202209,1
images/1048_1124_13_71_1.png,1,1,0.015836077,0.9312187,0.05115134,0.0017939731,1
images/1048_1124_13_73_1.png,1,1,0.029453972,0.69994354,0.25463802,0.015964413,1
images/1048_1124_13_74_1.png,1,1,0.0025314097,0.96652144,0.030716367,0.0002307341,1
images/1048_1124_13_76_1.png,1,1,0.04957094,0.4622166,0.37027922,0.11793327,1
images/1048_1124_13_77_1.png,1,1,0.0029773868,0.8689586,0.11753637,0.0105276685,1
images/1048_1124_13_78_1.png,1,1,0.0026220062,0.8784586,0.11102618,0.007893162,1
images/1048_1124_13_79_1.png,1,1,0.009935479,0.8072378,0.15930384,0.023522796,1
images/1048_1124_13_80_1.png,1,1,0.009326138,0.9285718,0.05914078,0.0029613427,1
images/1048_1124_13_82_1.png,1,1,0.06655036,0.35156575,0.29672003,0.28516385,1
images/1048_1124_13_83_1.png,1,1,0.006900001,0.9490352,0.041951578,0.0021131334,1
images/1048_1124_13_85_1.png,1,1,0.0029272602,0.89322686,0.08535586,0.018489936,1
images/1048_1124_13_86_1.png,1,1,0.0014503411,0.8551531,0.12037172,0.023024866,1
images/1048_1124_13_87_1.png,1,1,0.0022497284,0.8762591,0.1003264,0.021164773,1
images/1048_1124_13_88_1.png,1,1,0.10028005,0.8214099,0.07057188,0.007738189,1
images/1048_1124_13_89_1.png,1,1,0.058847267,0.8643977,0.07170015,0.0050548855,1
images/1048_1124_13_8_1.png,1,1,0.0017139558,0.7807928,0.19910218,0.01839115,1
images/1048_1124_13_90_1.png,1,1,0.0882458,0.85827917,0.05006728,0.003407659,1
images/1048_1124_13_91_1.png,1,1,0.046851527,0.44748282,0.29154944,0.21411626,1
images/1048_1124_13_94_1.png,1,1,0.03127673,0.94960636,0.018549046,0.0005678527,1
images/1048_1124_13_95_1.png,1,1,0.1834815,0.7851363,0.029933471,0.0014488061,1
images/1048_1124_13_97_1.png,1,1,0.018292097,0.8593705,0.11313562,0.009201688,1
images/1048_1124_13_98_1.png,1,1,0.06368592,0.87245804,0.061742023,0.0021140545,1
images/1048_1124_13_99_1.png,1,1,0.028498165,0.8821853,0.08756548,0.001751054,1
images/1048_1124_14_0_0.png,0,0,0.998923,0.001077023,3.5697212e-08,1.07571896e-10,1
images/1048_1124_14_100_0.png,0,0,0.9998646,0.00013538232,1.3312752e-10,2.9737822e-14,1
images/1048_1124_14_101_0.png,0,0,0.99891496,0.0010850959,1.8390383e-08,1.9943817e-11,1
images/1048_1124_14_102_0.png,0,0,0.9996124,0.00038768712,1.4065037e-09,5.75835e-13,1
images/1048_1124_14_103_0.png,0,0,0.9955895,0.004410042,4.862208e-07,1.6525659e-09,1
images/1048_1124_14_104_0.png,0,0,0.99986637,0.0001335967,2.3736482e-10,1.0281572e-13,1
images/1048_1124_14_105_0.png,0,0,0.99825853,0.0017414278,2.5788607e-08,2.346003e-11,1
images/1048_1124_14_106_0.png,0,0,0.8183689,0.17942296,0.0021524045,5.575694e-05,1
images/1048_1124_14_107_0.png,0,0,0.99625695,0.0037426658,3.4747134e-07,1.7871883e-09,1
images/1048_1124_14_108_0.png,0,0,0.9932041,0.0067943446,1.483293e-06,8.546094e-09,1
images/1048_1124_14_109_0.png,0,0,0.99369746,0.0063022063,3.4475636e-07,3.979651e-10,1
images/1048_1124_14_10_0.png,0,0,0.99942315,0.0005768736,2.2626874e-09,1.3694795e-12,1
images/1048_1124_14_110_0.png,0,0,0.99947745,0.0005225774,1.3985806e-09,5.391167e-13,1
images/1048_1124_14_111_0.png,0,0,0.98766345,0.012332131,4.3047753e-06,3.3895557e-08,1
images/1048_1124_14_112_0.png,0,0,0.9997775,0.00022245855,3.388592e-10,9.8797435e-14,1
images/1048_1124_14_113_0.png,0,0,0.9855134,0.014473045,1.3463118e-05,8.842753e-08,1
images/1048_1124_14_114_0.png,0,0,0.9998759,0.000124122,2.7339693e-11,4.009345e-15,1
images/1048_1124_14_115_0.png,0,0,0.99945754,0.00054245867,5.4243837e-10,1.3344676e-13,1
images/1048_1124_14_116_0.png,0,0,0.9979055,0.002094516,1.1510644e-08,1.2215873e-11,1
images/1048_1124_14_117_0.png,0,0,0.933407,0.06645729,0.00013279273,3.0125311e-06,1
images/1048_1124_14_118_0.png,0,0,0.9972466,0.0027532286,7.715171e-08,2.2219838e-10,1
images/1048_1124_14_119_0.png,0,0,0.99219596,0.0078034657,5.6197865e-07,2.023858e-09,1
images/1048_1124_14_11_0.png,0,0,0.99958926,0.000410771,2.4478795e-09,2.26928e-12,1
images/1048_1124_14_120_0.png,0,0,0.9999521,4.7888803e-05,1.5520061e-11,3.243462e-15,1
images/1048_1124_14_121_0.png,0,0,0.9998665,0.00013345589,4.4835795e-11,8.5626315e-15,1
images/1048_1124_14_122_0.png,0,0,0.9999449,5.501336e-05,1.1245858e-11,1.5083448e-15,1
images/1048_1124_14_123_0.png,0,0,0.99744874,0.0025512134,4.6686583e-08,3.6464987e-11,1
images/1048_1124_14_124_0.png,0,0,0.99973696,0.00026304438,4.2244843e-11,3.518685e-15,1
images/1048_1124_14_125_0.png,0,0,0.9995815,0.00041846462,3.1849226e-10,5.340072e-14,1
images/1048_1124_14_126_0.png,0,0,0.9967961,0.0032038945,1.6937902e-08,9.552986e-12,1
images/1048_1124_14_127_0.png,0,0,0.99990034,9.9635916e-05,2.162351e-11,3.3780544e-15,1
images/1048_1124_14_128_0.png,0,0,0.9987184,0.0012816155,1.3249503e-08,1.465281e-11,1
images/1048_1124_14_129_0.png,0,0,0.9915234,0.0084757125,8.9111694e-07,6.021731e-09,1
images/1048_1124_14_12_0.png,0,0,0.9984269,0.0015731212,2.7907724e-08,2.4647711e-11,1
images/1048_1124_14_130_0.png,0,0,0.9955713,0.0044283955,3.0289743e-07,1.8224062e-09,1
images/1048_1124_14_131_0.png,0,0,0.9362035,0.06374833,4.7883852e-05,3.101746e-07,1
images/1048_1124_14_132_0.png,0,0,0.99783236,0.0021675483,1.0401736e-07,1.518038e-10,1
images/1048_1124_14_133_0.png,0,0,0.99809533,0.0019044976,1.296363e-07,2.687104e-10,1
images/1048_1124_14_134_0.png,0,0,0.9992797,0.0007203577,6.508913e-09,1.9978012e-12,1
images/1048_1124_14_135_0.png,0,0,0.9889852,0.011010266,4.4931144e-06,6.342123e-08,1
images/1048_1124_14_136_0.png,0,0,0.99860305,0.001396993,3.4440248e-08,2.3691292e-11,1
images/1048_1124_14_137_0.png,0,0,0.9888859,0.011110949,3.1667678e-06,1.0875231e-08,1
images/1048_1124_14_138_0.png,0,0,0.99984205,0.00015793984,3.2316527e-10,5.955142e-14,1
images/1048_1124_14_139_0.png,0,0,0.99974936,0.00025057825,7.9374657e-10,5.199843e-13,1
images/1048_1124_14_13_0.png,0,0,0.99979264,0.00020743246,8.6412294e-10,7.352641e-13,1
images/1048_1124_14_140_0.png,0,0,0.86867756,0.1302217,0.0010923815,8.393091e-06,1
images/1048_1124_14_141_0.png,0,0,0.99711883,0.002881082,1.0055914e-07,1.1002824e-10,1
images/1048_1124_14_142_0.png,0,0,0.98614514,0.013850392,4.442181e-06,2.365485e-08,1
images/1048_1124_14_143_0.png,0,0,0.99559057,0.0044090524,3.5282287e-07,4.698637e-10,1
images/1048_1124_14_144_0.png,0,0,0.9997842,0.000215843,5.8070443e-10,2.4202707e-13,1
images/1048_1124_14_145_0.png,0,0,0.99560094,0.0043987054,3.715048e-07,1.683836e-09,1
images/1048_1124_14_146_0.png,0,0,0.9919884,0.0080111185,4.166125e-07,1.8446146e-10,1
images/1048_1124_14_147_0.png,0,0,0.9995084,0.0004916521,3.0266485e-09,9.722215e-13,1
images/1048_1124_14_148_0.png,0,0,0.99993944,6.06133e-05,3.4957485e-11,7.560392e-15,1
images/1048_1124_14_149_0.png,0,0,0.9999491,5.087353e-05,3.9838955e-11,1.1606257e-14,1
images/1048_1124_14_14_0.png,0,0,0.99944705,0.00055292563,5.3766382e-09,4.851547e-12,1
images/1048_1124_14_150_0.png,0,0,0.9998105,0.00018947627,1.06424265e-10,1.438147e-14,1
images/1048_1124_14_151_0.png,0,0,0.99931085,0.0006891786,7.602194e-09,3.1485765e-12,1
images/1048_1124_14_152_0.png,0,0,0.99966455,0.00033540896,1.6896418e-09,7.6789286e-13,1
images/1048_1124_14_153_0.png,0,0,0.97381413,0.026161378,2.4112323e-05,3.3654845e-07,1
images/1048_1124_14_154_0.png,0,0,0.99990404,9.600332e-05,1.06427325e-10,2.786483e-14,1
images/1048_1124_14_155_0.png,0,0,0.9999292,7.075671e-05,9.380205e-11,3.421033e-14,1
images/1048_1124_14_156_0.png,0,0,0.9991634,0.000836588,1.3873249e-08,1.6765936e-11,1
images/1048_1124_14_157_0.png,0,0,0.99289554,0.007103602,8.1382166e-07,5.4622653e-09,1
images/1048_1124_14_158_0.png,0,0,0.99888116,0.001118803,4.000637e-08,6.943947e-11,1
images/1048_1124_14_159_0.png,0,0,0.9973815,0.0026183059,1.4645735e-07,1.6005142e-10,1
images/1048_1124_14_15_0.png,0,0,0.9993587,0.0006413226,8.797333e-09,1.1508585e-11,1
images/1048_1124_14_160_0.png,0,0,0.99503714,0.004962567,2.5213168e-07,7.271737e-10,1
images/1048_1124_14_161_0.png,0,0,0.9999168,8.322553e-05,7.28902e-11,2.836918e-14,1
images/1048_1124_14_162_0.png,0,0,0.99987984,0.00012011448,1.4111014e-10,4.4287348e-14,1
images/1048_1124_14_163_0.png,0,0,0.99981993,0.00018005974,4.7847476e-10,3.2322173e-13,1
images/1048_1124_14_164_0.png,0,0,0.99395764,0.006041147,1.1370778e-06,1.2566381e-08,1
images/1048_1124_14_165_0.png,0,0,0.99436545,0.0056336857,7.8237093e-07,6.479869e-09,1
images/1048_1124_14_166_0.png,0,0,0.9994393,0.0005607151,4.764555e-09,2.540079e-12,1
images/1048_1124_14_167_0.png,0,0,0.9998597,0.00014032723,3.3527256e-10,1.4836235e-13,1
images/1048_1124_14_168_0.png,0,0,0.99991715,8.280059e-05,1.3148536e-10,5.211189e-14,1
images/1048_1124_14_169_0.png,0,0,0.99028045,0.0097174095,2.0847658e-06,5.6508798e-09,1
images/1048_1124_14_16_0.png,0,0,0.99098235,0.0090168975,6.912637e-07,4.146358e-09,1
images/1048_1124_14_170_0.png,0,0,0.99517244,0.0048272135,3.261151e-07,1.5450843e-09,1
images/1048_1124_14_171_0.png,0,0,0.992523,0.007471286,5.6319227e-06,6.743911e-08,1
images/1048_1124_14_172_0.png,0,0,0.9999721,2.794299e-05,1.370533e-11,4.38527e-15,1
images/1048_1124_14_173_0.png,0,0,0.9999442,5.5820532e-05,6.986507e-11,4.231596e-14,1
images/1048_1124_14_174_0.png,0,0,0.99332494,0.0066727004,2.3412078e-06,6.9402304e-08,1
images/1048_1124_14_175_0.png,0,0,0.99980134,0.00019864069,1.3450655e-09,1.0258735e-12,1
images/1048_1124_14_176_0.png,0,0,0.9155983,0.08412576,0.00027407278,1.9126358e-06,1
images/1048_1124_14_177_0.png,0,0,0.99970454,0.000295435,3.804443e-09,1.298577e-11,1
images/1048_1124_14_178_0.png,0,0,0.9990994,0.0009005976,3.5012075e-08,1.5187543e-10,1
images/1048_1124_14_179_0.png,0,0,0.9996426,0.0003573414,3.255848e-09,2.9749178e-12,1
images/1048_1124_14_17_0.png,0,0,0.81445634,0.18080142,0.004413901,0.00032826094,1
images/1048_1124_14_181_0.png,0,0,0.99970835,0.00029167358,2.520076e-09,4.0782425e-12,1
images/1048_1124_14_182_0.png,0,0,0.99976104,0.00023897241,2.0997175e-09,3.4288093e-12,1
images/1048_1124_14_183_0.png,0,0,0.82128996,0.17657886,0.0020029533,0.00012825314,1
images/1048_1124_14_184_0.png,0,0,0.9550725,0.044811163,0.00011508183,1.2086551e-06,1
images/1048_1124_14_185_0.png,0,0,0.99806017,0.0019396526,1.5487716e-07,8.4415175e-10,1
images/1048_1124_14_186_0.png,0,0,0.99029493,0.00970112,3.8376224e-06,1.5001266e-08,1
images/1048_1124_14_187_0.png,0,0,0.94687957,0.053002454,0.00011543557,2.4289589e-06,1
images/1048_1124_14_188_0.png,0,0,0.999892,0.00010797292,3.1713007e-10,3.75648e-13,1
images/1048_1124_14_189_0.png,0,0,0.995769,0.0042304746,5.0951087e-07,2.798225e-09,1
images/1048_1124_14_18_0.png,0,0,0.9782532,0.02171868,2.7639931e-05,5.2089416e-07,1
images/1048_1124_14_191_0.png,0,0,0.99982625,0.00017383546,5.3182836e-10,2.2857568e-13,1
images/1048_1124_14_192_0.png,0,0,0.9995906,0.00040941543,3.379615e-09,3.312163e-12,1
images/1048_1124_14_193_0.png,0,0,0.9985891,0.0014107539,1.248913e-07,7.1189155e-10,1
images/1048_1124_14_194_0.png,0,0,0.92839634,0.071556486,4.7062385e-05,1.2893419e-07,1
images/1048_1124_14_195_0.png,0,0,0.99938035,0.00061959116,6.426236e-09,4.516037e-12,1
images/1048_1124_14_196_0.png,0,0,0.9638692,0.035966188,0.00015506343,9.394652e-06,1
images/1048_1124_14_197_0.png,0,0,0.99853575,0.0014642299,5.1842907e-08,1.5306899e-10,1
images/1048_1124_14_198_0.png,0,0,0.9819018,0.018090699,7.3218525e-06,7.702849e-08,1
images/1048_1124_14_199_0.png,0,0,0.9895499,0.010447997,2.092702e-06,5.4808877e-09,1
images/1048_1124_14_19_0.png,0,0,0.99899787,0.001002151,3.8228645e-08,1.2756882e-10,1
images/1048_1124_14_1_0.png,0,0,0.99542385,0.0045752064,9.573216e-07,4.322107e-09,1
images/1048_1124_14_200_0.png,0,0,0.9952755,0.004723867,5.6628073e-07,2.5055686e-09,1
images/1048_1124_14_201_0.png,0,0,0.9770949,0.022863008,4.1417326e-05,6.6145196e-07,1
images/1048_1124_14_202_0.png,0,0,0.9909541,0.00904337,2.4864823e-06,1.0661965e-08,1
images/1048_1124_14_203_0.png,0,0,0.9309,0.06886066,0.00022897396,1.0368466e-05,1
images/1048_1124_14_204_0.png,0,0,0.9907952,0.009202072,2.6622708e-06,5.804487e-09,1
images/1048_1124_14_205_0.png,0,0,0.9880548,0.011940126,5.005673e-06,9.484053e-08,1
images/1048_1124_14_206_0.png,0,0,0.706453,0.269579,0.019480044,0.004487971,1
images/1048_1124_14_207_0.png,0,0,0.995839,0.004160017,9.617984e-07,9.52955e-09,1
images/1048_1124_14_208_0.png,0,0,0.9966968,0.0033029236,2.0458153e-07,3.2944997e-10,1
images/1048_1124_14_209_0.png,0,0,0.9988617,0.0011382939,2.051799e-08,2.257079e-11,1
images/1048_1124_14_20_0.png,0,0,0.99917275,0.0008272704,2.0508807e-08,3.8363483e-11,1
images/1048_1124_14_210_0.png,0,0,0.9998839,0.0001161392,2.9010255e-10,2.1938609e-13,1
images/1048_1124_14_211_0.png,0,0,0.9324138,0.06751502,7.095235e-05,3.1423392e-07,1
images/1048_1124_14_212_0.png,0,0,0.9995395,0.00046051768,6.6460593e-09,1.1598623e-11,1
images/1048_1124_14_213_0.png,0,0,0.9964245,0.0035747655,7.1582866e-07,9.947266e-09,1
images/1048_1124_14_214_0.png,0,0,0.9998247,0.000175278,8.702342e-10,1.0249117e-12,1
images/1048_1124_14_215_0.png,0,0,0.99633765,0.0036618414,5.2946683e-07,4.7855147e-09,1
images/1048_1124_14_216_0.png,0,0,0.9997172,0.0002828322,1.7805292e-09,1.6646739e-12,1
images/1048_1124_14_217_0.png,0,0,0.99952877,0.0004712939,7.34284e-09,1.0504543e-11,1
images/1048_1124_14_218_0.png,0,0,0.9179956,0.081688516,0.00030110107,1.4812969e-05,1
images/1048_1124_14_219_0.png,0,0,0.998963,0.0010369552,3.4378356e-08,7.746591e-11,1
images/1048_1124_14_21_0.png,0,0,0.95534444,0.04451176,0.00013867658,5.126556e-06,1
images/1048_1124_14_220_0.png,0,0,0.9935301,0.006468218,1.6687311e-06,6.940853e-09,1
images/1048_1124_14_221_0.png,0,0,0.9856104,0.014369034,1.9694391e-05,8.468501e-07,1
images/1048_1124_14_222_0.png,0,0,0.99901867,0.0009812887,2.7389387e-08,6.278458e-11,1
images/1048_1124_14_223_0.png,0,0,0.9990369,0.0009631036,2.2482313e-08,5.5772956e-11,1
images/1048_1124_14_224_0.png,0,0,0.6620789,0.33223304,0.0055279178,0.00016014052,1
images/1048_1124_14_225_0.png,0,0,0.9983041,0.0016957626,5.99283e-08,1.0838377e-10,1
images/1048_1124_14_226_0.png,0,0,0.75760496,0.23945214,0.0027541032,0.00018884578,1
images/1048_1124_14_227_0.png,0,0,0.6129036,0.36464015,0.021770379,0.0006858819,1
images/1048_1124_14_228_0.png,0,0,0.99213964,0.0078581385,2.300927e-06,2.1191756e-08,1
images/1048_1124_14_229_0.png,0,0,0.99864644,0.0013535363,2.302785e-08,6.976602e-11,1
images/1048_1124_14_22_0.png,0,0,0.9985643,0.0014355811,6.733109e-08,1.13682015e-10,1
images/1048_1124_14_230_0.png,0,0,0.8863519,0.112376176,0.0012366093,3.5236e-05,1
images/1048_1124_14_231_0.png,0,0,0.99617517,0.0038243292,5.1129075e-07,9.2092645e-09,1
images/1048_1124_14_232_0.png,0,0,0.99582916,0.0041698604,9.424139e-07,2.1835076e-08,1
images/1048_1124_14_233_0.png,0,0,0.998304,0.0016959024,1.2397348e-07,1.4108654e-09,1
images/1048_1124_14_234_0.png,0,0,0.9889514,0.011038506,9.855115e-06,1.8745898e-07,1
images/1048_1124_14_235_0.png,0,0,0.9977094,0.0022902496,3.502105e-07,3.726105e-09,1
images/1048_1124_14_236_0.png,0,0,0.9982461,0.0017537207,2.0040667e-07,1.5191839e-09,1
images/1048_1124_14_237_0.png,0,0,0.99939823,0.0006017395,2.248354e-08,1.0422098e-10,1
images/1048_1124_14_238_0.png,0,0,0.9982157,0.0017841439,2.2763565e-07,2.32677e-09,1
images/1048_1124_14_239_0.png,0,0,0.9980531,0.0019466769,2.8604484e-07,2.7199354e-09,1
images/1048_1124_14_23_0.png,0,0,0.9974268,0.0025730673,1.278519e-07,2.6207336e-10,1
images/1048_1124_14_240_0.png,0,0,0.93322694,0.066457205,0.000305106,1.0660625e-05,1
images/1048_1124_14_241_0.png,0,0,0.9925557,0.0074386066,5.5474193e-06,1.3268674e-07,1
images/1048_1124_14_242_0.png,0,0,0.9983006,0.0016992819,1.6400064e-07,7.072717e-10,1
images/1048_1124_14_243_0.png,0,0,0.99800533,0.0019943628,3.0068747e-07,3.4133203e-09,1
images/1048_1124_14_244_0.png,0,0,0.99811244,0.0018873163,2.7510146e-07,2.9424674e-09,1
images/1048_1124_14_245_0.png,0,0,0.82879555,0.16713788,0.0037603406,0.00030620562,1
images/1048_1124_14_246_0.png,0,0,0.99728954,0.002710199,2.2688243e-07,1.2374254e-09,1
images/1048_1124_14_247_0.png,0,0,0.99199194,0.008003213,4.734934e-06,1.4903657e-07,1
images/1048_1124_14_248_0.png,0,0,0.9997528,0.00024711952,1.4461242e-09,1.7211717e-12,1
images/1048_1124_14_24_0.png,0,0,0.99787533,0.0021246842,2.5919764e-08,4.2200778e-11,1
images/1048_1124_14_25_0.png,0,0,0.985521,0.0144728115,6.1533347e-06,3.480419e-08,1
images/1048_1124_14_26_0.png,0,0,0.9996625,0.0003375058,9.036068e-10,2.1192283e-13,1
images/1048_1124_14_27_0.png,0,0,0.9990513,0.0009487583,2.3369774e-08,4.7347487e-11,1
images/1048_1124_14_28_0.png,0,0,0.9843323,0.015661053,6.6168527e-06,4.4157638e-08,1
images/1048_1124_14_29_0.png,0,0,0.99815184,0.0018481647,4.8719034e-08,3.964648e-11,1
images/1048_1124_14_2_0.png,0,0,0.7080602,0.27707726,0.011858432,0.003004172,1
images/1048_1124_14_30_0.png,0,0,0.9997265,0.00027353544,3.1252114e-09,4.6914994e-12,1
images/1048_1124_14_31_0.png,0,0,0.97989595,0.02008695,1.688956e-05,1.3498563e-07,1
images/1048_1124_14_32_0.png,0,0,0.9994087,0.0005913399,3.593526e-09,2.0880175e-12,1
images/1048_1124_14_33_0.png,0,0,0.99954224,0.00045779443,2.7700586e-09,1.8096567e-12,1
images/1048_1124_14_34_0.png,0,0,0.97318304,0.02678654,2.9958554e-05,5.19063e-07,1
images/1048_1124_14_35_0.png,0,0,0.9946714,0.0053278557,7.4539287e-07,5.466381e-09,1
images/1048_1124_14_36_0.png,0,0,0.99993384,6.621625e-05,7.494264e-11,4.106026e-14,1
images/1048_1124_14_37_0.png,0,0,0.99997437,2.5623141e-05,9.2531755e-12,2.5374246e-15,1
images/1048_1124_14_38_0.png,0,0,0.99994516,5.4840613e-05,3.5478197e-11,1.2666951e-14,1
images/1048_1124_14_39_0.png,0,0,0.99994934,5.0717408e-05,2.7194304e-11,9.276467e-15,1
images/1048_1124_14_3_0.png,0,0,0.99929273,0.0007071946,1.2683423e-08,2.0674082e-11,1
images/1048_1124_14_40_0.png,0,0,0.95175266,0.048147824,9.6606396e-05,3.0077235e-06,1
images/1048_1124_14_41_0.png,0,0,0.98457146,0.015422555,5.8193646e-06,8.323947e-08,1
images/1048_1124_14_42_0.png,0,0,0.99976355,0.00023641088,6.5838357e-10,3.2383292e-13,1
images/1048_1124_14_43_0.png,0,0,0.99996126,3.8698174e-05,1.3282176e-11,1.9696426e-15,1
images/1048_1124_14_44_0.png,0,0,0.99937564,0.00062434416,8.960427e-09,1.0172379e-11,1
images/1048_1124_14_45_0.png,0,0,0.9997789,0.00022111998,4.898154e-10,2.3223776e-13,1
images/1048_1124_14_46_0.png,0,0,0.6235086,0.36442804,0.011730801,0.00033260687,1
images/1048_1124_14_47_0.png,0,0,0.940396,0.059330206,0.00027178138,2.0827354e-06,1
images/1048_1124_14_48_0.png,0,0,0.98978406,0.0102126645,3.247296e-06,1.6924076e-08,1
images/1048_1124_14_49_0.png,0,0,0.53839743,0.40332752,0.053555474,0.0047195456,1
images/1048_1124_14_4_0.png,0,0,0.99957675,0.00042320078,2.921043e-09,3.4849736e-12,1
images/1048_1124_14_50_0.png,0,0,0.99272835,0.007270079,1.5849188e-06,1.0037636e-08,1
images/1048_1124_14_51_0.png,0,0,0.99880946,0.001190559,2.6759157e-08,4.3830217e-11,1
images/1048_1124_14_52_0.png,0,0,0.91489756,0.08477214,0.00032668342,3.585338e-06,1
images/1048_1124_14_53_0.png,0,0,0.9280491,0.07144301,0.00048729745,2.0595724e-05,1
images/1048_1124_14_54_0.png,0,0,0.99745744,0.0025424964,1.253421e-07,2.3910848e-10,1
images/1048_1124_14_55_0.png,0,0,0.9978794,0.0021205116,7.123395e-08,9.490053e-11,1
